LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,Multi
Time_Pref,Absolute
Operator,gaudettelab
Date,2014/05/13
Time,14:44:07.1781122499428898017
***End_of_Header***,
,
Channels,1,
Samples,1478,
Date,2014/05/13,
Time,15:06:16.2251293499428654566,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.0000000000000000E+0,
Delta_X,0.004000,
***End_of_Header***,,
X_Value,Dev1/ai0,Comment
5.140000,32.306869
5.144000,20.173137
5.148000,10.883761
5.152000,4.372978
5.156000,0.344841
5.160000,-1.430827
5.164000,-1.907627
5.168000,-2.055599
5.172000,-2.088482
5.176000,-1.644565
5.180000,-1.052675
5.184000,-1.052675
5.188000,-1.167765
5.192000,-0.921144
5.196000,-0.411462
5.200000,-0.263489
5.204000,-0.230607
5.208000,-0.033310
5.212000,0.476372
5.216000,0.525696
5.220000,0.246193
5.224000,0.229752
5.228000,0.476372
5.232000,0.739434
5.236000,2.169834
5.240000,7.003597
5.244000,18.759179
5.248000,32.783669
5.252000,44.489924
5.256000,52.069395
5.260000,56.557888
5.264000,58.810355
5.268000,59.336479
5.272000,58.958327
5.276000,58.465086
5.280000,57.412839
5.284000,55.176813
5.288000,52.332457
5.292000,49.175714
5.296000,45.147579
5.300000,38.571031
5.304000,28.870622
5.308000,16.868421
5.312000,8.845031
5.316000,3.337171
5.320000,-0.296372
5.324000,-1.874744
5.328000,-1.973392
5.332000,-1.792537
5.336000,-1.858303
5.340000,-1.726772
5.344000,-1.101999
5.348000,-0.838937
5.352000,-0.970468
5.356000,-0.970468
5.360000,-0.510110
5.364000,-0.000427
5.368000,-0.000427
5.372000,-0.066193
5.376000,0.279076
5.380000,0.640786
5.384000,0.492814
5.388000,0.114662
5.392000,0.279076
5.396000,1.018938
5.400000,3.287847
5.404000,9.223183
5.408000,21.866598
5.412000,35.841764
5.416000,46.610861
5.420000,52.973670
5.424000,56.541446
5.428000,58.465086
5.432000,59.073417
5.436000,58.481528
5.440000,57.478604
5.444000,56.294826
5.448000,54.272538
5.452000,51.296650
5.456000,47.663108
5.460000,43.158173
5.464000,36.285681
5.468000,25.516583
5.472000,14.188477
5.476000,6.888508
5.480000,2.284923
5.484000,-0.690965
5.488000,-2.154247
5.492000,-2.187130
5.496000,-1.693889
5.500000,-1.562358
5.504000,-1.595241
5.508000,-1.299296
5.512000,-0.822496
5.516000,-0.690965
5.520000,-0.871820
5.524000,-0.674524
5.528000,0.032455
5.532000,0.279076
5.536000,0.131104
5.540000,0.131104
5.544000,0.492814
5.548000,0.657227
5.552000,0.328400
5.556000,0.147545
5.560000,1.134027
5.564000,4.438743
5.568000,12.166188
5.572000,25.171314
5.576000,38.505266
5.580000,48.616708
5.584000,54.141007
5.588000,56.771626
5.592000,58.218466
5.596000,58.777472
5.600000,58.086935
5.604000,56.672977
5.608000,55.111048
5.612000,53.170966
5.616000,50.260844
5.620000,46.331357
5.624000,41.053678
5.628000,33.671503
5.632000,22.211867
5.636000,11.853802
5.640000,4.899102
5.644000,0.854524
5.648000,-1.496592
5.652000,-2.861226
5.656000,-3.140730
5.660000,-2.663930
5.664000,-2.137806
5.668000,-2.006275
5.672000,-2.039158
5.676000,-1.693889
5.680000,-1.249972
5.684000,-1.266413
5.688000,-1.266413
5.692000,-0.822496
5.696000,-0.296372
5.700000,-0.197724
5.704000,-0.329255
5.708000,-0.082634
5.712000,0.246193
5.716000,0.131104
5.720000,-0.066193
5.724000,1.134027
5.728000,5.063515
5.732000,14.188477
5.736000,26.667479
5.740000,38.850534
5.744000,47.893287
5.748000,53.138084
5.752000,55.390551
5.756000,56.261943
5.760000,56.557888
5.764000,56.278385
5.768000,54.979517
5.772000,53.105201
5.776000,51.115795
5.780000,48.468735
5.784000,44.522807
5.788000,38.686121
5.792000,30.892911
5.796000,19.992282
5.800000,11.146823
5.804000,4.422302
5.808000,0.492814
5.812000,-1.299296
5.816000,-2.088482
5.820000,-2.433751
5.824000,-2.220013
5.828000,-1.513034
5.832000,-1.052675
5.836000,-1.167765
5.840000,-1.118441
5.844000,-0.575876
5.848000,-0.263489
5.852000,-0.247048
5.856000,-0.131958
5.860000,0.377724
5.864000,0.838083
5.868000,0.657227
5.872000,0.459931
5.876000,0.657227
5.880000,0.887407
5.884000,1.051820
5.888000,2.811047
5.892000,8.269583
5.896000,20.140254
5.900000,33.507089
5.904000,44.818751
5.908000,52.365339
